239,72.1,99.3,89,8
467,60.7,109.9,89,9
667,50.2,122.9,89,10
802,41.3,139.8,89,11
869,35.6,162.1,89,12
835,34.6,188.1,89,13
773,38.7,212.4,89,14
694,46.5,231.3,89,15
530,56.5,245.6,89,16
165,67.7,257,89,17
48,79.2,266.8,89,18
3,87.6,273.6,89,19
0,89.6,84.5,90,6
42,83.5,89.5,90,7
206,71.8,99,90,8
262,60.4,109.6,90,9
322,49.9,122.6,90,10
600,41,139.6,90,11
858,35.2,162.1,90,12
886,34.2,188.3,90,13
835,38.3,212.7,90,14
702,46.2,231.7,90,15
489,56.3,246,90,16
279,67.5,257.4,90,17
123,79.1,267.2,90,18
7,87.5,274,90,19
0,89.4,84.1,91,6
55,83.2,89.2,91,7
271,71.5,98.7,91,8
415,60.1,109.4,91,9
657,49.5,122.3,91,10
677,40.6,139.4,91,11
820,34.8,162.1,91,12
542,33.8,188.6,91,13
714,38,213.1,91,14
725,46,232.1,91,15
511,56.1,246.4,91,16
158,67.3,257.7,91,17
85,78.9,267.5,91,18
5,87.5,274.5,91,19
1,89.3,83.7,92,6
79,82.9,89,92,7
175,71.2,98.5,92,8
167,59.8,109.1,92,9
511,49.2,122.1,92,10
193,40.2,139.2,92,11
144,34.4,162,92,12
143,33.5,188.8,92,13
135,37.7,213.5,92,14
117,45.7,232.6,92,15
90,55.9,246.8,92,16
99,67.1,258.1,92,17
88,78.7,267.9,92,18
5,87.3,274.8,92,19
1,89.1,83.4,93,6
72,82.6,88.7,93,7
289,70.9,98.2,93,8
495,59.5,108.8,93,9
673,48.9,121.8,93,10
806,39.9,139,93,11
882,34,162,93,12
883,33.1,189,93,13
841,37.4,213.9,93,14
715,45.5,233,93,15
561,55.7,247.2,93,16
364,66.9,258.5,93,17
156,78.5,268.2,93,18
10,87.2,275.2,93,19
1,89.1,83,94,6
65,82.3,88.5,94,7
287,70.6,97.9,94,8
493,59.2,108.5,94,9
668,48.5,121.5,94,10
799,39.5,138.8,94,11
860,33.7,162,94,12
885,32.7,189.2,94,13
822,37.1,214.2,94,14
729,45.2,233.4,94,15
549,55.5,247.6,94,16
366,66.7,258.8,94,17
154,78.4,268.6,94,18
10,87.1,275.7,94,19
1,88.9,82.6,95,6
78,82,88.2,95,7
299,70.4,97.7,95,8
339,58.9,108.3,95,9
621,48.2,121.3,95,10
757,39.1,138.6,95,11
541,33.3,161.9,95,12
145,32.4,189.4,95,13
136,36.8,214.6,95,14
118,45,233.8,95,15
92,55.3,248,95,16
73,66.5,259.2,95,17
52,78.2,268.9,95,18
1,87.1,276.1,95,19
1,88.8,82.2,96,6
38,81.8,87.9,96,7
105,70.1,97.4,96,8
188,58.6,108,96,9
399,47.9,121,96,10
331,38.8,138.4,96,11
307,32.9,161.9,96,12
296,32,189.6,96,13
175,36.5,215,96,14
134,44.7,234.2,96,15
126,55.1,248.4,96,16
109,66.3,259.6,96,17
56,78,269.3,96,18
4,87,276.5,96,19
2,88.6,81.9,97,6
105,81.5,87.7,97,7
301,69.8,97.1,97,8
502,58.3,107.7,97,9
692,47.5,120.7,97,10
824,38.4,138.1,97,11
899,32.5,161.8,97,12
909,31.6,189.9,97,13
854,36.2,215.4,97,14
739,44.5,234.6,97,15
574,54.9,248.8,97,16
376,66.2,260,97,17
168,77.8,269.6,97,18
3,86.9,276.9,97,19
2,88.5,81.5,98,6
86,81.2,87.4,98,7
302,69.5,96.9,98,8
519,58,107.4,98,9
697,47.2,120.4,98,10
828,38.1,137.9,98,11
892,32.1,161.8,98,12
896,31.3,190.1,98,13
848,35.9,215.8,98,14
732,44.3,235.1,98,15
573,54.7,249.2,98,16
379,66,260.3,98,17
166,77.7,270,98,18
3,86.8,277.3,98,19
2,88.4,81.2,99,6
57,80.9,87.2,99,7
221,69.2,96.6,99,8
231,57.7,107.1,99,9
156,46.9,120.2,99,10
140,37.7,137.7,99,11
149,31.8,161.7,99,12
233,30.9,190.3,99,13
155,35.6,216.2,99,14
120,44,235.5,99,15
94,54.5,249.6,99,16
63,65.8,260.7,99,17
40,77.5,270.3,99,18
1,86.8,277.7,99,19
2,88.3,80.8,100,6
52,80.6,86.9,100,7
75,68.9,96.3,100,8
125,57.4,106.9,100,9
119,46.6,119.9,100,10
143,37.4,137.5,100,11
150,31.4,161.7,100,12
148,30.6,190.5,100,13
236,35.3,216.6,100,14
120,43.8,235.9,100,15
115,54.3,250,100,16
79,65.6,261,100,17
54,77.3,270.7,100,18
2,86.7,278.2,100,19
3,88.1,80.4,101,6
100,80.4,86.7,101,7
330,68.7,96.1,101,8
533,57.1,106.6,101,9
709,46.3,119.6,101,10
841,37,137.2,101,11
913,31,161.6,101,12
923,30.2,190.8,101,13
867,35,217,101,14
744,43.6,236.3,101,15
586,54.1,250.4,101,16
387,65.5,261.4,101,17
176,77.2,271,101,18
6,86.6,278.6,101,19
2,88,80,102,6
54,80.1,86.4,102,7
99,68.4,95.8,102,8
96,56.8,106.3,102,9
149,46,119.3,102,10
154,36.7,137,102,11
151,30.6,161.6,102,12
152,29.9,191,102,13
140,34.7,217.4,102,14
128,43.3,236.7,102,15
106,53.9,250.8,102,16
73,65.3,261.8,102,17
31,77,271.4,102,18
1,86.5,279,102,19
1,87.9,79.7,103,6
23,79.8,86.2,103,7
120,68.1,95.5,103,8
210,56.6,106,103,9
260,45.7,119,103,10
179,36.4,136.8,103,11
178,30.3,161.5,103,12
176,29.5,191.2,103,13
214,34.4,217.8,103,14
239,43.1,237.2,103,15
126,53.7,251.1,103,16
147,65.1,262.1,103,17
48,76.8,271.7,103,18
6,86.5,279.4,103,19
2,87.7,79.4,104,6
46,79.6,85.9,104,7
89,67.8,95.3,104,8
101,56.3,105.7,104,9
124,45.4,118.7,104,10
144,36,136.5,104,11
194,29.9,161.5,104,12
152,29.2,191.5,104,13
171,34.1,218.2,104,14
167,42.9,237.6,104,15
187,53.5,251.5,104,16
105,64.9,262.5,104,17
63,76.7,272,104,18
4,86.4,279.8,104,19
6,87.6,79,105,6
127,79.3,85.6,105,7
322,67.6,95,105,8
552,56,105.4,105,9
727,45.1,118.4,105,10
856,35.7,136.3,105,11
927,29.6,161.4,105,12
936,28.8,191.7,105,13
879,33.9,218.6,105,14
763,42.6,238,105,15
598,53.3,251.9,105,16
399,64.8,262.8,105,17
189,76.5,272.3,105,18
10,86.3,280.2,105,19
6,87.5,78.7,106,6
113,79.1,85.4,106,7
293,67.3,94.7,106,8
556,55.7,105.2,106,9
697,44.8,118.1,106,10
859,35.4,136,106,11
926,29.2,161.3,106,12
927,28.5,191.9,106,13
874,33.6,219,106,14
766,42.4,238.4,106,15
553,53.1,252.3,106,16
401,64.6,263.2,106,17
188,76.3,272.7,106,18
12,86.1,280.5,106,19
8,87.4,78.3,107,6
140,78.8,85.1,107,7
353,67.1,94.4,107,8
560,55.5,104.9,107,9
728,44.5,117.8,107,10
863,35,135.8,107,11
934,28.9,161.3,107,12
942,28.2,192.2,107,13
885,33.3,219.4,107,14
766,42.2,238.8,107,15
603,52.9,252.7,107,16
317,64.4,263.5,107,17
108,76.2,273,107,18
14,86.1,280.9,107,19
8,87.2,78,108,6
127,78.5,84.9,108,7
101,66.8,94.2,108,8
123,55.2,104.6,108,9
129,44.2,117.6,108,10
295,34.7,135.5,108,11
154,28.5,161.2,108,12
152,27.8,192.4,108,13
163,33,219.8,108,14
202,42,239.3,108,15
131,52.7,253.1,108,16
69,64.3,263.9,108,17
33,76,273.3,108,18
4,86,281.2,108,19
6,87.1,77.7,109,6
92,78.3,84.6,109,7
203,66.6,93.9,109,8
252,54.9,104.3,109,9
245,43.9,117.3,109,10
219,34.4,135.2,109,11
166,28.2,161.1,109,12
279,27.5,192.7,109,13
259,32.8,220.2,109,14
161,41.8,239.7,109,15
129,52.6,253.4,109,16
68,64.1,264.2,109,17
33,75.8,273.6,109,18
3,85.9,281.6,109,19
10,87,77.3,110,6
146,78.1,84.4,110,7
365,66.3,93.6,110,8
573,54.7,104,110,9
677,43.7,116.9,110,10
354,34.1,135,110,11
722,27.8,161,110,12
875,27.2,192.9,110,13
505,32.5,220.6,110,14
612,41.6,240.1,110,15
574,52.4,253.8,110,16
277,63.9,264.5,110,17
189,75.7,274,110,18
19,85.8,282,110,19
11,86.9,77,111,6
146,77.8,84.1,111,7
375,66.1,93.4,111,8
577,54.4,103.7,111,9
749,43.4,116.6,111,10
877,33.8,134.7,111,11
946,27.5,161,111,12
953,26.9,193.1,111,13
889,32.2,221,111,14
695,41.4,240.5,111,15
573,52.2,254.2,111,16
382,63.8,264.9,111,17
192,75.5,274.3,111,18
21,85.8,282.4,111,19
12,86.7,76.6,112,6
153,77.6,83.9,112,7
379,65.8,93.1,112,8
580,54.2,103.4,112,9
712,43.1,116.3,112,10
880,33.5,134.4,112,11
949,27.2,160.9,112,12
955,26.5,193.4,112,13
898,32,221.5,112,14
781,41.2,240.9,112,15
616,52,254.5,112,16
419,63.6,265.2,112,17
209,75.3,274.6,112,18
22,85.7,282.7,112,19
2,86.7,76.3,113,6
28,77.3,83.7,113,7
189,65.6,92.9,113,8
331,53.9,103.1,113,9
532,42.8,116,113,10
843,33.2,134.1,113,11
951,26.8,160.8,113,12
372,26.2,193.6,113,13
884,31.7,221.9,113,14
768,41,241.3,113,15
618,51.9,254.9,113,16
413,63.4,265.5,113,17
199,75.2,274.9,113,18
22,85.6,283.1,113,19
6,86.5,76,114,6
64,77.1,83.4,114,7
301,65.4,92.6,114,8
511,53.7,102.9,114,9
699,42.6,115.7,114,10
826,32.9,133.9,114,11
954,26.5,160.7,114,12
943,25.9,193.8,114,13
881,31.5,222.3,114,14
786,40.8,241.7,114,15
614,51.7,255.3,114,16
409,63.3,265.9,114,17
168,75,275.2,114,18
21,85.6,283.5,114,19
4,86.4,75.6,115,6
40,76.9,83.2,115,7
68,65.1,92.3,115,8
106,53.5,102.6,115,9
178,42.3,115.4,115,10
313,32.6,133.6,115,11
918,26.2,160.6,115,12
543,25.6,194.1,115,13
258,31.2,222.7,115,14
742,40.6,242.1,115,15
604,51.5,255.6,115,16
241,63.1,266.2,115,17
191,74.9,275.5,115,18
26,85.5,283.8,115,19
9,86.4,75.3,116,6
95,76.7,82.9,116,7
190,64.9,92.1,116,8
245,53.2,102.3,116,9
518,42.1,115.1,116,10
879,32.3,133.3,116,11
939,25.9,160.5,116,12
903,25.3,194.3,116,13
462,31,223.1,116,14
722,40.4,242.5,116,15
493,51.3,256,116,16
198,63,266.5,116,17
213,74.7,275.8,116,18
25,85.4,284.2,116,19
6,86.2,75,117,6
64,76.4,82.7,117,7
139,64.7,91.8,117,8
210,53,102,117,9
263,41.8,114.8,117,10
306,32.1,133,117,11
322,25.5,160.4,117,12
316,25,194.5,117,13
296,30.7,223.5,117,14
258,40.2,242.9,117,15
207,51.2,256.3,117,16
146,62.8,266.8,117,17
77,74.5,276,117,18
13,85.3,284.5,117,19
12,86.1,74.7,118,6
112,76.2,82.4,118,7
199,64.5,91.5,118,8
210,52.8,101.7,118,9
301,41.6,114.5,118,10
286,31.8,132.7,118,11
585,25.2,160.3,118,12
594,24.7,194.8,118,13
509,30.5,223.9,118,14
409,40,243.3,118,15
188,51,256.7,118,16
188,62.7,267.1,118,17
71,74.4,276.3,118,18
9,85.3,284.9,118,19
7,86,74.4,119,6
64,76,82.2,119,7
129,64.3,91.3,119,8
186,52.6,101.4,119,9
226,41.4,114.2,119,10
523,31.5,132.4,119,11
365,24.9,160.1,119,12
500,24.4,195,119,13
355,30.3,224.3,119,14
285,39.8,243.7,119,15
292,50.9,257,119,16
342,62.5,267.4,119,17
122,74.2,276.6,119,18
9,85.2,285.2,119,19
6,85.9,74.1,120,6
53,75.8,82,120,7
94,64.1,91,120,8
117,52.4,101.1,120,9
331,41.1,113.9,120,10
151,31.3,132.1,120,11
160,24.6,160,120,12
157,24.1,195.2,120,13
158,30,224.7,120,14
153,39.6,244.1,120,15
149,50.7,257.4,120,16
77,62.3,267.7,120,17
143,74.1,276.9,120,18
32,85.1,285.5,120,19
16,85.8,73.7,121,6
136,75.6,81.7,121,7
243,63.9,90.8,121,8
252,52.2,100.9,121,9
179,40.9,113.5,121,10
200,31,131.8,121,11
162,24.3,159.9,121,12
150,23.8,195.4,121,13
141,29.8,225.1,121,14
124,39.4,244.4,121,15
136,50.5,257.7,121,16
113,62.2,268,121,17
85,73.9,277.2,121,18
12,85,285.8,121,19
22,85.7,73.4,122,6
178,75.4,81.5,122,7
297,63.7,90.5,122,8
424,52,100.6,122,9
388,40.7,113.2,122,10
684,30.7,131.5,122,11
601,24,159.7,122,12
320,23.6,195.7,122,13
331,29.6,225.4,122,14
452,39.2,244.8,122,15
390,50.4,258,122,16
124,62,268.3,122,17
81,73.8,277.4,122,18
12,84.9,286.1,122,19
7,85.6,73.1,123,6
53,75.2,81.3,123,7
85,63.5,90.3,123,8
137,51.8,100.3,123,9
211,40.5,112.9,123,10
303,30.5,131.2,123,11
211,23.8,159.6,123,12
183,23.3,195.9,123,13
156,29.3,225.8,123,14
130,39.1,245.2,123,15
103,50.2,258.3,123,16
71,61.9,268.6,123,17
46,73.6,277.7,123,18
17,84.8,286.4,123,19
9,85.5,72.8,124,6
72,75,81,124,7
187,63.3,90,124,8
363,51.6,100,124,9
310,40.3,112.6,124,10
608,30.3,130.9,124,11
546,23.5,159.5,124,12
666,23,196.1,124,13
501,29.1,226.2,124,14
270,38.9,245.5,124,15
495,50.1,258.7,124,16
335,61.7,268.9,124,17
116,73.5,277.9,124,18
23,84.8,286.8,124,19
17,85.4,72.5,125,6
125,74.8,80.8,125,7
405,63.1,89.8,125,8
599,51.4,99.7,125,9
626,40.1,112.3,125,10
788,30,130.5,125,11
667,23.2,159.3,125,12
592,22.7,196.3,125,13
535,28.9,226.6,125,14
473,38.7,245.9,125,15
270,49.9,259,125,16
111,61.6,269.2,125,17
46,73.3,278.2,125,18
20,84.7,287,125,19
0,89.9,291.6,125,20
12,85.3,72.3,126,6
86,74.7,80.6,126,7
149,62.9,89.5,126,8
240,51.2,99.5,126,9
178,39.9,112,126,10
286,29.8,130.2,126,11
164,22.9,159.1,126,12
328,22.5,196.5,126,13
225,28.7,227,126,14
534,38.5,246.3,126,15
124,49.8,259.3,126,16
426,61.5,269.4,126,17
222,73.2,278.4,126,18
49,84.5,287.3,126,19
0,89.9,291.9,126,20
9,85.2,72,127,6
61,74.5,80.4,127,7
99,62.8,89.3,127,8
115,51,99.2,127,9
167,39.7,111.7,127,10
600,29.6,129.9,127,11
824,22.7,159,127,12
956,22.2,196.7,127,13
515,28.5,227.3,127,14
792,38.4,246.6,127,15
562,49.6,259.6,127,16
421,61.3,269.7,127,17
70,73,278.7,127,18
50,84.4,287.5,127,19
0,89.8,292.2,127,20
4,85.2,71.7,128,6
40,74.3,80.2,128,7
69,62.6,89,128,8
101,50.9,98.9,128,9
127,39.5,111.4,128,10
145,29.4,129.6,128,11
429,22.4,158.8,128,12
723,22,196.9,128,13
765,28.3,227.7,128,14
786,38.2,247,128,15
604,49.5,259.9,128,16
419,61.2,270,128,17
205,72.9,278.9,128,18
49,84.2,287.7,128,19
0,89.7,292.5,128,20
26,85.1,71.4,129,6
53,74.1,79.9,129,7
152,62.5,88.8,129,8
115,50.7,98.6,129,9
360,39.3,111,129,10
777,29.1,129.2,129,11
953,22.2,158.6,129,12
591,21.7,197.1,129,13
329,28.1,228.1,129,14
171,38,247.3,129,15
535,49.3,260.2,129,16
444,61,270.2,129,17
235,72.7,279.2,129,18
49,84.1,287.9,129,19
0,89.7,292.8,129,20
20,85,71.1,130,6
200,74,79.7,130,7
392,62.3,88.6,130,8
580,50.5,98.4,130,9
571,39.2,110.7,130,10
383,28.9,128.9,130,11
154,21.9,158.5,130,12
153,21.4,197.3,130,13
217,27.9,228.4,130,14
126,37.9,247.6,130,15
135,49.2,260.5,130,16
77,60.9,270.5,130,17
40,72.6,279.4,130,18
45,83.9,288.1,130,19
0,89.6,293.1,130,20
25,84.9,70.9,131,6
148,73.8,79.5,131,7
418,62.1,88.3,131,8
607,50.4,98.1,131,9
774,39,110.4,131,10
862,28.7,128.6,131,11
777,21.7,158.3,131,12
857,21.2,197.5,131,13
698,27.7,228.8,131,14
594,37.7,248,131,15
571,49,260.7,131,16
385,60.7,270.7,131,17
238,72.4,279.6,131,18
52,83.8,288.3,131,19
0,89.6,293.3,131,20
27,84.9,70.6,132,6
211,73.7,79.3,132,7
371,62,88.1,132,8
620,50.2,97.8,132,9
475,38.8,110.1,132,10
883,28.5,128.3,132,11
940,21.4,158.1,132,12
970,21,197.7,132,13
829,27.5,229.1,132,14
435,37.5,248.3,132,15
215,48.9,261,132,16
86,60.6,271,132,17
41,72.3,279.8,132,18
19,83.6,288.5,132,19
0,89.4,293.5,132,20
0,89.9,65.8,133,5
26,84.8,70.4,133,6
150,73.5,79.1,133,7
247,61.9,87.9,133,8
599,50.1,97.6,133,9
760,38.7,109.8,133,10
885,28.4,127.9,133,11
905,21.2,157.9,133,12
908,20.7,197.8,133,13
145,27.3,229.4,133,14
569,37.4,248.6,133,15
440,48.7,261.3,133,16
275,60.5,271.2,133,17
164,72.2,280,133,18
64,83.5,288.7,133,19
0,89.4,293.8,133,20
0,89.9,65.6,134,5
30,84.6,70.2,134,6
100,73.4,78.9,134,7
312,61.7,87.6,134,8
588,50,97.3,134,9
731,38.5,109.5,134,10
877,28.2,127.6,134,11
938,21,157.7,134,12
893,20.5,198,134,13
884,27.1,229.8,134,14
755,37.2,248.9,134,15
612,48.6,261.5,134,16
383,60.3,271.4,134,17
238,72,280.2,134,18
41,83.3,288.9,134,19
0,89.3,294,134,20
0,89.8,65.3,135,5
31,84.5,70,135,6
164,73.3,78.7,135,7
405,61.6,87.4,135,8
613,49.8,97.1,135,9
748,38.4,109.2,135,10
888,28,127.3,135,11
592,20.7,157.5,135,12
827,20.3,198.2,135,13
777,26.9,230.1,135,14
536,37.1,249.2,135,15
380,48.5,261.8,135,16
237,60.2,271.6,135,17
74,71.9,280.4,135,18
25,83.2,289.1,135,19
0,89.2,294.3,135,20
0,89.8,65,136,5
38,84.3,69.8,136,6
97,73.1,78.5,136,7
164,61.5,87.2,136,8
140,49.7,96.8,136,9
268,38.2,108.9,136,10
731,27.8,126.9,136,11
722,20.5,157.3,136,12
768,20.1,198.3,136,13
714,26.8,230.4,136,14
420,36.9,249.5,136,15
497,48.3,262.1,136,16
282,60.1,271.9,136,17
168,71.8,280.6,136,18
60,83,289.3,136,19
1,89.2,294.5,136,20
0,89.7,64.9,137,5
41,84.2,69.6,137,6
215,73,78.3,137,7
431,61.4,87,137,8
629,49.6,96.6,137,9
791,38.1,108.6,137,10
909,27.7,126.6,137,11
973,20.3,157,137,12
977,19.8,198.4,137,13
920,26.6,230.7,137,14
807,36.8,249.8,137,15
650,48.2,262.3,137,16
445,59.9,272.1,137,17
243,71.6,280.8,137,18
56,82.9,289.5,137,19
1,89.1,294.8,137,20
0,89.6,64.6,138,5
45,84.1,69.4,138,6
232,72.9,78.1,138,7
440,61.2,86.7,138,8
631,49.5,96.3,138,9
793,38,108.3,138,10
898,27.5,126.3,138,11
966,20.1,156.8,138,12
978,19.6,198.6,138,13
921,26.4,231,138,14
802,36.7,250,138,15
646,48.1,262.5,138,16
461,59.8,272.3,138,17
258,71.5,281,138,18
68,82.8,289.6,138,19
1,89.1,295,138,20
0,89.6,64.4,139,5
57,84,69.3,139,6
224,72.8,77.9,139,7
433,61.1,86.5,139,8
623,49.4,96.1,139,9
794,37.9,108,139,10
912,27.4,125.9,139,11
975,19.9,156.6,139,12
979,19.4,198.7,139,13
922,26.2,231.3,139,14
810,36.5,250.3,139,15
653,47.9,262.8,139,16
465,59.7,272.5,139,17
264,71.4,281.2,139,18
75,82.6,289.8,139,19
1,89,295.3,139,20
0,89.6,64.1,140,5
49,83.8,69.1,140,6
218,72.7,77.7,140,7
443,61,86.3,140,8
634,49.3,95.8,140,9
795,37.7,107.8,140,10
913,27.2,125.6,140,11
973,19.7,156.4,140,12
980,19.2,198.8,140,13
923,26.1,231.6,140,14
812,36.4,250.6,140,15
655,47.8,263,140,16
467,59.6,272.7,140,17
267,71.2,281.3,140,18
75,82.5,289.9,140,19
1,88.9,295.4,140,20
0,89.4,64,141,5
50,83.7,68.9,141,6
238,72.6,77.5,141,7
444,60.9,86.1,141,8
628,49.2,95.6,141,9
795,37.6,107.5,141,10
910,27.1,125.3,141,11
938,19.6,156.1,141,12
834,19,198.9,141,13
750,25.9,231.8,141,14
673,36.2,250.8,141,15
608,47.7,263.2,141,16
287,59.4,272.9,141,17
268,71.1,281.5,141,18
71,82.3,290.1,141,19
1,88.8,295.6,141,20
0,89.4,63.7,142,5
54,83.6,68.8,142,6
231,72.5,77.3,142,7
433,60.8,85.9,142,8
635,49.1,95.4,142,9
792,37.5,107.2,142,10
760,26.9,125,142,11
823,19.4,155.9,142,12
791,18.8,199.1,142,13
646,25.7,232.1,142,14
615,36.1,251.1,142,15
649,47.6,263.4,142,16
452,59.3,273,142,17
253,71,281.7,142,18
17,82.2,290.2,142,19
0,88.8,295.8,142,20
0,89.4,63.5,143,5
51,83.5,68.6,143,6
145,72.4,77.2,143,7
74,60.7,85.7,143,8
106,49,95.1,143,9
771,37.4,106.9,143,10
880,26.8,124.6,143,11
944,19.2,155.6,143,12
922,18.7,199.1,143,13
911,25.6,232.4,143,14
738,36,251.3,143,15
330,47.4,263.6,143,16
151,59.2,273.2,143,17
44,70.9,281.8,143,18
51,82.1,290.4,143,19
1,88.8,296,143,20
0,89.3,63.3,144,5
35,83.4,68.4,144,6
150,72.3,77,144,7
270,60.7,85.5,144,8
231,48.9,94.9,144,9
289,37.3,106.7,144,10
349,26.7,124.3,144,11
291,19,155.4,144,12
278,18.5,199.2,144,13
262,25.4,232.6,144,14
135,35.8,251.5,144,15
143,47.3,263.8,144,16
77,59.1,273.4,144,17
56,70.7,282,144,18
31,82,290.5,144,19
1,88.7,296.2,144,20
0,89.3,63.1,145,5
37,83.3,68.3,145,6
134,72.2,76.8,145,7
244,60.6,85.4,145,8
181,48.8,94.7,145,9
245,37.2,106.4,145,10
406,26.6,124,145,11
380,18.9,155.1,145,12
194,18.3,199.3,145,13
176,25.3,232.8,145,14
298,35.7,251.8,145,15
327,47.2,264,145,16
425,59,273.5,145,17
154,70.6,282.1,145,18
14,81.8,290.6,145,19
0,88.6,296.4,145,20
0,89.2,63,146,5
42,83.2,68.1,146,6
84,72.1,76.7,146,7
206,60.5,85.2,146,8
526,48.7,94.5,146,9
131,37.2,106.1,146,10
862,26.5,123.7,146,11
736,18.7,154.9,146,12
960,18.1,199.4,146,13
925,25.2,233.1,146,14
587,35.6,252,146,15
636,47.1,264.2,146,16
192,58.9,273.7,146,17
45,70.5,282.2,146,18
58,81.7,290.7,146,19
2,88.5,296.5,146,20
0,89.2,62.7,147,5
12,83.2,68,147,6
118,72,76.5,147,7
184,60.4,85,147,8
389,48.7,94.3,147,9
291,37.1,105.9,147,10
281,26.4,123.4,147,11
278,18.6,154.6,147,12
840,18,199.4,147,13
599,25,233.3,147,14
186,35.5,252.2,147,15
107,47,264.3,147,16
78,58.7,273.8,147,17
72,70.4,282.4,147,18
15,81.6,290.9,147,19
0,88.5,296.7,147,20
0,89.2,62.5,148,5
31,83.1,67.8,148,6
74,72,76.3,148,7
94,60.4,84.8,148,8
130,48.6,94.1,148,9
138,37,105.6,148,10
166,26.3,123.1,148,11
157,18.5,154.4,148,12
655,17.8,199.5,148,13
848,24.9,233.5,148,14
561,35.4,252.4,148,15
249,46.9,264.5,148,16
237,58.6,274,148,17
81,70.3,282.5,148,18
61,81.5,291,148,19
2,88.5,296.9,148,20
1,89.1,62.4,149,5
60,83,67.7,149,6
234,71.9,76.2,149,7
449,60.3,84.6,149,8
643,48.6,93.9,149,9
791,37,105.4,149,10
912,26.2,122.8,149,11
978,18.3,154.1,149,12
981,17.7,199.5,149,13
928,24.7,233.7,149,14
817,35.2,252.5,149,15
666,46.8,264.6,149,16
475,58.5,274.1,149,17
275,70.2,282.6,149,18
88,81.4,291.1,149,19
3,88.4,297,149,20
1,89.1,62.2,150,5
51,83,67.5,150,6
194,71.9,76,150,7
370,60.3,84.5,150,8
365,48.5,93.7,150,9
706,36.9,105.2,150,10
894,26.1,122.5,150,11
970,18.2,153.8,150,12
985,17.5,199.6,150,13
928,24.6,233.9,150,14
823,35.1,252.7,150,15
669,46.7,264.8,150,16
485,58.4,274.2,150,17
275,70,282.7,150,18
90,81.2,291.2,150,19
3,88.3,297.2,150,20
1,89.1,62,151,5
59,82.9,67.4,151,6
205,71.8,75.9,151,7
372,60.2,84.3,151,8
519,48.5,93.5,151,9
640,36.8,104.9,151,10
721,26.1,122.2,151,11
758,18.1,153.6,151,12
758,17.4,199.6,151,13
714,24.5,234,151,14
634,35,252.9,151,15
526,46.6,264.9,151,16
388,58.3,274.3,151,17
231,69.9,282.8,151,18
85,81.1,291.3,151,19
3,88.3,297.3,151,20
1,89,61.9,152,5
64,82.8,67.3,152,6
243,71.8,75.8,152,7
445,60.2,84.2,152,8
638,48.4,93.3,152,9
792,36.8,104.7,152,10
912,26,121.9,152,11
976,18,153.3,152,12
973,17.2,199.6,152,13
910,24.4,234.2,152,14
806,34.9,253,152,15
667,46.5,265.1,152,16
488,58.2,274.4,152,17
264,69.8,282.9,152,18
83,81,291.3,152,19
3,88.2,297.4,152,20
0,89.1,61.7,153,5
25,82.8,67.2,153,6
205,71.7,75.6,153,7
442,60.1,84,153,8
627,48.4,93.1,153,9
781,36.8,104.5,153,10
877,25.9,121.7,153,11
932,17.9,153,153,12
960,17.1,199.6,153,13
839,24.2,234.3,153,14
769,34.8,253.2,153,15
655,46.4,265.2,153,16
253,58.1,274.6,153,17
219,69.7,283,153,18
16,80.9,291.4,153,19
1,88.2,297.5,153,20
1,89,61.6,154,5
39,82.7,67,154,6
41,71.7,75.5,154,7
102,60.1,83.9,154,8
211,48.3,93,154,9
160,36.7,104.3,154,10
163,25.9,121.4,154,11
162,17.8,152.8,154,12
176,17,199.6,154,13
216,24.1,234.5,154,14
226,34.7,253.3,154,15
143,46.3,265.3,154,16
107,58,274.6,154,17
63,69.6,283.1,154,18
31,80.8,291.5,154,19
1,88.2,297.7,154,20
0,89,61.5,155,5
30,82.7,66.9,155,6
140,71.6,75.4,155,7
317,60.1,83.7,155,8
465,48.3,92.8,155,9
591,36.7,104.1,155,10
827,25.8,121.1,155,11
901,17.7,152.5,155,12
961,16.9,199.5,155,13
915,24,234.6,155,14
809,34.6,253.4,155,15
658,46.2,265.4,155,16
478,57.9,274.7,155,17
276,69.5,283.2,155,18
100,80.7,291.6,155,19
4,88.1,297.7,155,20
1,88.9,61.4,156,5
57,82.7,66.8,156,6
243,71.6,75.3,156,7
444,60,83.6,156,8
628,48.3,92.7,156,9
776,36.7,103.9,156,10
900,25.8,120.9,156,11
963,17.6,152.3,156,12
956,16.7,199.5,156,13
900,23.9,234.7,156,14
786,34.5,253.5,156,15
635,46.1,265.5,156,16
426,57.8,274.8,156,17
277,69.4,283.2,156,18
93,80.6,291.6,156,19
4,88,297.9,156,20
1,89,61.2,157,5
44,82.6,66.7,157,6
112,71.6,75.1,157,7
250,60,83.5,157,8
352,48.3,92.5,157,9
645,36.6,103.7,157,10
731,25.7,120.7,157,11
856,17.5,152,157,12
780,16.6,199.5,157,13
904,23.8,234.8,157,14
605,34.4,253.6,157,15
556,46,265.6,157,16
433,57.7,274.9,157,17
208,69.3,283.3,157,18
95,80.5,291.7,157,19
5,88,298,157,20
1,88.9,61.1,158,5
46,82.6,66.6,158,6
228,71.6,75,158,7
386,60,83.4,158,8
365,48.3,92.4,158,9
239,36.6,103.6,158,10
190,25.7,120.4,158,11
917,17.5,151.8,158,12
